vehIdList,vehicleTypeList,mainMode,travelTime,OZone,DZone,actstart,actend,startTime
,,pt,1997.0,zone_9_16,zone_9_18,work,home,61200.0
,,pt,2033.0,zone_19_26,zone_17_28,work,home,61200.0
,,pt,2097.0,zone_12_15,zone_15_16,work,home,61200.0
,,pt,2098.0,zone_6_17,zone_5_14,work,home,61200.0
,,pt,2100.0,zone_24_7,zone_26_9,work,home,61200.0
,,pt,2147.0,zone_5_17,zone_6_20,work,home,61200.0
,,pt,2241.0,zone_24_18,zone_21_19,work,home,61200.0
,,pt,2332.0,zone_16_25,zone_19_25,work,home,61200.0
,,pt,2477.0,zone_4_4,zone_5_1,work,home,61200.0
,,pt,2538.0,zone_0_0,zone_0_3,work,home,61200.0
,,pt,2577.0,zone_2_15,zone_0_18,work,home,61200.0
,,pt,2578.0,zone_19_27,zone_23_28,work,home,61200.0
,,pt,2773.0,zone_20_14,zone_19_18,work,home,61200.0
,,pt,2817.0,zone_13_13,zone_17_12,work,home,61200.0
,,pt,2819.0,zone_19_16,zone_14_15,work,home,61200.0
,,pt,2842.0,zone_24_15,zone_28_12,work,home,61200.0
,,pt,2890.0,zone_3_11,zone_1_14,work,home,61200.0
,,pt,3334.0,zone_23_15,zone_26_12,work,home,61200.0
,,pt,3593.0,zone_27_25,zone_27_20,work,home,61200.0
,,pt,3726.0,zone_28_0,zone_24_4,work,home,61200.0
,,pt,3731.0,zone_18_11,zone_13_7,work,home,61200.0
,,pt,3835.0,zone_9_11,zone_10_6,work,home,61200.0
,,pt,3859.0,zone_24_18,zone_18_19,work,home,61200.0
,,pt,3894.0,zone_14_12,zone_17_8,work,home,61200.0
,,pt,3918.0,zone_12_19,zone_11_14,work,home,61200.0
,,pt,3964.0,zone_7_9,zone_1_10,work,home,61200.0
,,pt,4000.0,zone_10_6,zone_4_8,work,home,61200.0
,,pt,4094.0,zone_23_12,zone_19_16,work,home,61200.0
,,pt,4137.0,zone_22_23,zone_28_22,work,home,61200.0
,,pt,4172.0,zone_25_7,zone_29_12,work,home,61200.0
,,pt,4199.0,zone_5_6,zone_6_1,work,home,61200.0
,,pt,4204.0,zone_17_28,zone_10_29,work,home,61200.0
,,pt,4289.0,zone_22_7,zone_20_12,work,home,61200.0
,,pt,4352.0,zone_23_24,zone_29_21,work,home,61200.0
,,pt,4373.0,zone_23_5,zone_20_10,work,home,61200.0
,,pt,4389.0,zone_9_24,zone_6_19,work,home,61200.0
,,pt,4390.0,zone_10_4,zone_7_9,work,home,61200.0
,,pt,4403.0,zone_15_10,zone_14_16,work,home,61200.0
,,pt,4430.0,zone_13_23,zone_19_27,work,home,61200.0
,,pt,4509.0,zone_9_17,zone_12_11,work,home,61200.0
,,pt,4673.0,zone_9_25,zone_16_22,work,home,61200.0
,,pt,4749.0,zone_21_8,zone_27_4,work,home,61200.0
,,pt,4834.0,zone_5_22,zone_11_18,work,home,61200.0
,,pt,4844.0,zone_23_19,zone_20_25,work,home,61200.0
,,pt,4926.0,zone_1_17,zone_9_17,work,home,61200.0
,,pt,4958.0,zone_12_19,zone_20_20,work,home,61200.0
,,pt,5185.0,zone_11_20,zone_19_22,work,home,61200.0
,,pt,5198.0,zone_17_3,zone_22_7,work,home,61200.0
,,pt,5401.0,zone_11_0,zone_3_1,work,home,61200.0
,,pt,5425.0,zone_8_25,zone_16_25,work,home,61200.0
,,pt,5515.0,zone_2_14,zone_1_21,work,home,61200.0
,,pt,5561.0,zone_2_5,zone_9_10,work,home,61200.0
,,pt,5594.0,zone_2_19,zone_4_12,work,home,61200.0
,,pt,5639.0,zone_20_6,zone_27_1,work,home,61200.0
,,pt,5731.0,zone_13_1,zone_21_4,work,home,61200.0
,,pt,5759.0,zone_26_23,zone_17_25,work,home,61200.0
,,pt,5828.0,zone_4_11,zone_5_19,work,home,61200.0
,,pt,5866.0,zone_6_27,zone_10_20,work,home,61200.0
,,pt,5907.0,zone_12_17,zone_9_9,work,home,61200.0
,,pt,5910.0,zone_1_13,zone_3_6,work,home,61200.0
,,pt,5919.0,zone_3_9,zone_3_2,work,home,61200.0
,,pt,5941.0,zone_27_24,zone_20_18,work,home,61200.0
,,pt,6005.0,zone_23_13,zone_24_5,work,home,61200.0
,,pt,6039.0,zone_8_19,zone_1_14,work,home,61200.0
,,pt,6052.0,zone_10_9,zone_14_2,work,home,61200.0
,,pt,6158.0,zone_26_15,zone_27_7,work,home,61200.0
,,pt,6198.0,zone_10_15,zone_5_22,work,home,61200.0
,,pt,6216.0,zone_18_4,zone_25_9,work,home,61200.0
,,pt,6279.0,zone_9_16,zone_4_9,work,home,61200.0
,,pt,6329.0,zone_17_13,zone_14_6,work,home,61200.0
,,pt,6351.0,zone_5_24,zone_14_21,work,home,61200.0
,,pt,6375.0,zone_24_9,zone_25_1,work,home,61200.0
,,pt,6411.0,zone_6_16,zone_5_25,work,home,61200.0
,,pt,6493.0,zone_3_18,zone_12_21,work,home,61200.0
,,pt,6614.0,zone_22_8,zone_25_0,work,home,61200.0
,,pt,6694.0,zone_1_18,zone_11_15,work,home,61200.0
,,pt,6694.0,zone_22_21,zone_24_29,work,home,61200.0
,,pt,6778.0,zone_16_23,zone_24_29,work,home,61200.0
,,pt,6788.0,zone_9_18,zone_19_20,work,home,61200.0
,,pt,6853.0,zone_16_19,zone_26_24,work,home,61200.0
,,pt,6870.0,zone_12_11,zone_18_3,work,home,61200.0
,,pt,6878.0,zone_4_24,zone_15_24,work,home,61200.0
,,pt,7011.0,zone_9_8,zone_19_3,work,home,61200.0
,,pt,7047.0,zone_4_0,zone_15_1,work,home,61200.0
,,pt,7086.0,zone_15_21,zone_5_25,work,home,61200.0
,,pt,7116.0,zone_4_2,zone_2_11,work,home,61200.0
,,pt,7132.0,zone_4_4,zone_15_6,work,home,61200.0
,,pt,7274.0,zone_16_22,zone_9_15,work,home,61200.0
,,pt,7282.0,zone_15_2,zone_12_11,work,home,61200.0
,,pt,7344.0,zone_2_21,zone_10_14,work,home,61200.0
,,pt,7467.0,zone_23_24,zone_25_15,work,home,61200.0
,,pt,7480.0,zone_29_15,zone_17_13,work,home,61200.0
,,pt,7482.0,zone_26_19,zone_22_10,work,home,61200.0
,,pt,7516.0,zone_9_18,zone_15_9,work,home,61200.0
,,pt,7553.0,zone_28_12,zone_20_5,work,home,61200.0
,,pt,7604.0,zone_2_18,zone_3_8,work,home,61200.0
,,pt,7604.0,zone_13_13,zone_4_7,work,home,61200.0
,,pt,7679.0,zone_13_4,zone_22_10,work,home,61200.0
,,pt,7689.0,zone_1_13,zone_7_22,work,home,61200.0
,,pt,7751.0,zone_1_8,zone_11_14,work,home,61200.0
,,pt,7819.0,zone_13_13,zone_20_4,work,home,61200.0
,,pt,7936.0,zone_27_2,zone_25_12,work,home,61200.0
,,pt,7938.0,zone_28_7,zone_17_12,work,home,61200.0
,,pt,8021.0,zone_11_19,zone_7_9,work,home,61200.0
,,pt,8102.0,zone_7_3,zone_12_13,work,home,61200.0
,,pt,8139.0,zone_12_18,zone_5_27,work,home,61200.0
,,pt,8169.0,zone_22_14,zone_13_22,work,home,61200.0
,,pt,8293.0,zone_20_29,zone_23_19,work,home,61200.0
,,pt,8344.0,zone_1_14,zone_10_6,work,home,61200.0
,,pt,8347.0,zone_7_23,zone_18_17,work,home,61200.0
,,pt,8404.0,zone_17_11,zone_8_3,work,home,61200.0
,,pt,8417.0,zone_27_17,zone_14_16,work,home,61200.0
,,pt,8430.0,zone_14_18,zone_1_15,work,home,61200.0
,,pt,8461.0,zone_13_14,zone_14_24,work,home,61200.0
,,pt,8464.0,zone_17_6,zone_7_13,work,home,61200.0
,,pt,8505.0,zone_7_19,zone_18_25,work,home,61200.0
,,pt,8599.0,zone_29_24,zone_28_13,work,home,61200.0
,,pt,8865.0,zone_18_4,zone_12_14,work,home,61200.0
,,pt,8911.0,zone_14_23,zone_27_20,work,home,61200.0
,,pt,8924.0,zone_14_9,zone_24_18,work,home,61200.0
,,pt,8961.0,zone_6_7,zone_19_3,work,home,61200.0
,,pt,9044.0,zone_20_7,zone_9_15,work,home,61200.0
,,pt,9062.0,zone_18_2,zone_17_14,work,home,61200.0
,,pt,9083.0,zone_24_14,zone_10_10,work,home,61200.0
,,pt,9138.0,zone_25_18,zone_26_6,work,home,61200.0
,,pt,9164.0,zone_1_19,zone_15_16,work,home,61200.0
,,pt,9185.0,zone_17_16,zone_24_6,work,home,61200.0
,,pt,9205.0,zone_16_26,zone_25_16,work,home,61200.0
,,pt,9251.0,zone_28_11,zone_28_23,work,home,61200.0
,,pt,9258.0,zone_2_12,zone_5_23,work,home,61200.0
,,pt,9329.0,zone_9_12,zone_22_19,work,home,61200.0
,,pt,9365.0,zone_13_14,zone_25_21,work,home,61200.0
,,pt,9368.0,zone_17_29,zone_29_22,work,home,61200.0
,,pt,9388.0,zone_8_14,zone_21_9,work,home,61200.0
,,pt,9496.0,zone_20_0,zone_15_11,work,home,61200.0
,,pt,9580.0,zone_6_15,zone_22_17,work,home,61200.0
,,pt,9586.0,zone_8_10,zone_19_18,work,home,61200.0
,,pt,9654.0,zone_12_18,zone_1_10,work,home,61200.0
,,pt,9716.0,zone_2_0,zone_13_9,work,home,61200.0
,,pt,9738.0,zone_4_11,zone_3_24,work,home,61200.0
,,pt,9975.0,zone_24_23,zone_10_29,work,home,61200.0
,,pt,10015.0,zone_4_12,zone_19_15,work,home,61200.0
,,pt,10060.0,zone_11_9,zone_15_22,work,home,61200.0
,,pt,10154.0,zone_8_29,zone_24_28,work,home,61200.0
,,pt,10215.0,zone_10_11,zone_11_24,work,home,61200.0
,,pt,10261.0,zone_5_14,zone_20_8,work,home,61200.0
,,pt,10298.0,zone_7_20,zone_4_7,work,home,61200.0
,,pt,10334.0,zone_26_0,zone_10_4,work,home,61200.0
,,pt,10360.0,zone_21_21,zone_13_9,work,home,61200.0
,,pt,10412.0,zone_10_7,zone_21_17,work,home,61200.0
,,pt,10486.0,zone_0_10,zone_13_2,work,home,61200.0
,,pt,10528.0,zone_11_22,zone_28_21,work,home,61200.0
,,pt,10566.0,zone_14_10,zone_27_18,work,home,61200.0
,,pt,10598.0,zone_7_14,zone_18_24,work,home,61200.0
,,pt,10604.0,zone_27_8,zone_12_15,work,home,61200.0
,,pt,10623.0,zone_13_12,zone_4_23,work,home,61200.0
,,pt,10626.0,zone_5_13,zone_22_8,work,home,61200.0
,,pt,10662.0,zone_2_15,zone_4_28,work,home,61200.0
,,pt,10859.0,zone_17_22,zone_27_11,work,home,61200.0
,,pt,10984.0,zone_14_11,zone_2_0,work,home,61200.0
,,pt,11006.0,zone_6_15,zone_16_26,work,home,61200.0
,,pt,11017.0,zone_18_19,zone_2_25,work,home,61200.0
,,pt,11038.0,zone_7_4,zone_14_17,work,home,61200.0
,,pt,11113.0,zone_13_22,zone_27_14,work,home,61200.0
,,pt,11152.0,zone_25_0,zone_7_1,work,home,61200.0
,,pt,11209.0,zone_17_20,zone_1_14,work,home,61200.0
,,pt,11274.0,zone_8_12,zone_9_27,work,home,61200.0
,,pt,11317.0,zone_25_29,zone_24_14,work,home,61200.0
,,pt,11334.0,zone_14_21,zone_29_13,work,home,61200.0
,,pt,11391.0,zone_16_19,zone_8_6,work,home,61200.0
,,pt,11463.0,zone_12_16,zone_28_9,work,home,61200.0
,,pt,11515.0,zone_21_26,zone_16_12,work,home,61200.0
,,pt,11569.0,zone_22_20,zone_23_5,work,home,61200.0
,,pt,11576.0,zone_18_12,zone_5_2,work,home,61200.0
,,pt,11641.0,zone_22_7,zone_21_22,work,home,61200.0
,,pt,11677.0,zone_16_24,zone_9_10,work,home,61200.0
,,pt,11769.0,zone_0_15,zone_3_29,work,home,61200.0
,,pt,11830.0,zone_12_21,zone_5_7,work,home,61200.0
,,pt,11923.0,zone_13_2,zone_6_16,work,home,61200.0
,,pt,12126.0,zone_11_4,zone_24_16,work,home,61200.0
,,pt,12134.0,zone_2_13,zone_20_19,work,home,61200.0
,,pt,12172.0,zone_7_16,zone_1_1,work,home,61200.0
,,pt,12296.0,zone_6_2,zone_11_17,work,home,61200.0
,,pt,12368.0,zone_12_22,zone_27_12,work,home,61200.0
,,pt,12426.0,zone_7_2,zone_27_4,work,home,61200.0
,,pt,12473.0,zone_2_11,zone_22_10,work,home,61200.0
,,pt,12664.0,zone_23_0,zone_16_15,work,home,61200.0
,,pt,12674.0,zone_5_27,zone_20_16,work,home,61200.0
,,pt,12698.0,zone_20_5,zone_0_4,work,home,61200.0
,,pt,12714.0,zone_10_13,zone_24_1,work,home,61200.0
,,pt,12725.0,zone_5_14,zone_21_25,work,home,61200.0
,,pt,12846.0,zone_19_15,zone_26_0,work,home,61200.0
,,pt,12909.0,zone_8_15,zone_29_12,work,home,61200.0
,,pt,12925.0,zone_9_1,zone_6_17,work,home,61200.0
,,pt,13167.0,zone_27_17,zone_7_24,work,home,61200.0
,,pt,13234.0,zone_20_5,zone_0_9,work,home,61200.0
,,pt,13265.0,zone_3_14,zone_19_26,work,home,61200.0
,,pt,13272.0,zone_29_2,zone_8_7,work,home,61200.0
,,pt,13275.0,zone_28_23,zone_24_6,work,home,61200.0
,,pt,13278.0,zone_17_4,zone_16_21,work,home,61200.0
,,pt,13467.0,zone_19_16,zone_29_1,work,home,61200.0
,,pt,13487.0,zone_6_27,zone_27_24,work,home,61200.0
,,pt,13490.0,zone_17_10,zone_29_25,work,home,61200.0
,,pt,13506.0,zone_23_22,zone_2_26,work,home,61200.0
,,pt,13510.0,zone_13_3,zone_19_19,work,home,61200.0
,,pt,13536.0,zone_14_28,zone_14_10,work,home,61200.0
,,pt,13545.0,zone_21_5,zone_0_0,work,home,61200.0
,,pt,13555.0,zone_19_18,zone_10_2,work,home,61200.0
,,pt,13595.0,zone_7_21,zone_29_18,work,home,61200.0
,,pt,13611.0,zone_10_1,zone_25_13,work,home,61200.0
,,pt,13618.0,zone_22_19,zone_1_14,work,home,61200.0
,,pt,13665.0,zone_29_21,zone_26_3,work,home,61200.0
,,pt,13705.0,zone_7_22,zone_15_6,work,home,61200.0
,,pt,13712.0,zone_25_11,zone_4_4,work,home,61200.0
,,pt,13719.0,zone_16_19,zone_15_1,work,home,61200.0
,,pt,13745.0,zone_9_4,zone_27_14,work,home,61200.0
,,pt,13748.0,zone_28_20,zone_25_3,work,home,61200.0
,,pt,13815.0,zone_1_25,zone_19_15,work,home,61200.0
,,pt,13843.0,zone_18_25,zone_27_9,work,home,61200.0
,,pt,13877.0,zone_14_22,zone_5_6,work,home,61200.0
,,pt,13950.0,zone_22_17,zone_13_0,work,home,61200.0
,,pt,14020.0,zone_22_4,zone_9_19,work,home,61200.0
,,pt,14054.0,zone_7_15,zone_29_11,work,home,61200.0
,,pt,14147.0,zone_22_11,zone_14_28,work,home,61200.0
,,pt,14148.0,zone_24_12,zone_2_8,work,home,61200.0
,,pt,14167.0,zone_11_28,zone_21_12,work,home,61200.0
,,pt,14174.0,zone_13_9,zone_3_25,work,home,61200.0
,,pt,14223.0,zone_11_21,zone_15_3,work,home,61200.0
,,pt,14309.0,zone_8_9,zone_24_22,work,home,61200.0
,,pt,14313.0,zone_25_20,zone_14_4,work,home,61200.0
,,pt,14352.0,zone_10_9,zone_25_22,work,home,61200.0
,,pt,14373.0,zone_26_20,zone_4_26,work,home,61200.0
,,pt,14380.0,zone_27_27,zone_22_9,work,home,61200.0
,,pt,14477.0,zone_20_18,zone_6_3,work,home,61200.0
,,pt,14615.0,zone_5_8,zone_28_5,work,home,61200.0
,,pt,14742.0,zone_9_29,zone_4_11,work,home,61200.0
,,pt,14759.0,zone_1_25,zone_12_8,work,home,61200.0
,,pt,14766.0,zone_19_29,zone_5_14,work,home,61200.0
,,pt,14840.0,zone_2_15,zone_21_3,work,home,61200.0
,,pt,14871.0,zone_21_1,zone_10_18,work,home,61200.0
,,pt,14880.0,zone_7_13,zone_29_4,work,home,61200.0
,,pt,14881.0,zone_27_20,zone_3_18,work,home,61200.0
,,pt,14910.0,zone_19_7,zone_8_24,work,home,61200.0
,,pt,15055.0,zone_3_21,zone_0_2,work,home,61200.0
,,pt,15155.0,zone_5_12,zone_20_27,work,home,61200.0
,,pt,15177.0,zone_24_25,zone_2_17,work,home,61200.0
,,pt,15219.0,zone_14_28,zone_26_11,work,home,61200.0
,,pt,15234.0,zone_11_23,zone_29_9,work,home,61200.0
,,pt,15267.0,zone_5_28,zone_24_17,work,home,61200.0
,,pt,15404.0,zone_3_4,zone_11_23,work,home,61200.0
,,pt,15422.0,zone_12_27,zone_12_7,work,home,61200.0
,,pt,15553.0,zone_5_21,zone_20_6,work,home,61200.0
,,pt,15557.0,zone_12_0,zone_8_20,work,home,61200.0
,,pt,15607.0,zone_14_24,zone_8_5,work,home,61200.0
,,pt,15673.0,zone_25_25,zone_0_23,work,home,61200.0
,,pt,15784.0,zone_10_23,zone_29_10,work,home,61200.0
,,pt,15799.0,zone_0_23,zone_17_8,work,home,61200.0
,,pt,15867.0,zone_0_26,zone_23_18,work,home,61200.0
,,pt,15931.0,zone_20_16,zone_1_3,work,home,61200.0
,,pt,15997.0,zone_0_6,zone_16_22,work,home,61200.0
,,pt,16061.0,zone_3_22,zone_27_13,work,home,61200.0
,,pt,16213.0,zone_3_14,zone_29_16,work,home,61200.0
,,pt,16308.0,zone_27_8,zone_9_23,work,home,61200.0
,,pt,16316.0,zone_27_9,zone_7_22,work,home,61200.0
,,pt,16348.0,zone_1_12,zone_20_27,work,home,61200.0
,,pt,16434.0,zone_19_28,zone_20_7,work,home,61200.0
,,pt,16449.0,zone_29_3,zone_14_20,work,home,61200.0
,,pt,16454.0,zone_9_18,zone_28_4,work,home,61200.0
,,pt,16582.0,zone_0_26,zone_23_16,work,home,61200.0
,,pt,16652.0,zone_27_12,zone_2_4,work,home,61200.0
,,pt,16724.0,zone_1_20,zone_25_28,work,home,61200.0
,,pt,16731.0,zone_2_18,zone_27_27,work,home,61200.0
,,pt,16758.0,zone_21_6,zone_9_25,work,home,61200.0
,,pt,16826.0,zone_0_18,zone_23_29,work,home,61200.0
,,pt,16879.0,zone_24_3,zone_0_14,work,home,61200.0
,,pt,16903.0,zone_24_22,zone_0_12,work,home,61200.0
,,pt,16956.0,zone_27_5,zone_0_8,work,home,61200.0
,,pt,17138.0,zone_4_27,zone_27_16,work,home,61200.0
,,pt,17377.0,zone_4_25,zone_24_9,work,home,61200.0
,,pt,17387.0,zone_15_23,zone_7_2,work,home,61200.0
,,pt,17422.0,zone_11_23,zone_20_2,work,home,61200.0
,,pt,17578.0,zone_1_18,zone_23_4,work,home,61200.0
,,pt,17702.0,zone_3_23,zone_12_1,work,home,61200.0
,,pt,17726.0,zone_15_24,zone_12_1,work,home,61200.0
,,pt,17966.0,zone_26_28,zone_11_8,work,home,61200.0
,,pt,18001.0,zone_3_6,zone_25_21,work,home,61200.0
,,pt,18076.0,zone_26_0,zone_6_17,work,home,61200.0
,,pt,18087.0,zone_12_22,zone_21_0,work,home,61200.0
,,pt,18255.0,zone_7_21,zone_26_3,work,home,61200.0
,,pt,18287.0,zone_4_19,zone_29_8,work,home,61200.0
,,pt,18296.0,zone_24_29,zone_9_9,work,home,61200.0
,,pt,18332.0,zone_26_28,zone_0_16,work,home,61200.0
,,pt,18344.0,zone_8_24,zone_12_1,work,home,61200.0
,,pt,18375.0,zone_1_13,zone_22_29,work,home,61200.0
,,pt,18397.0,zone_12_22,zone_26_1,work,home,61200.0
,,pt,18509.0,zone_22_16,zone_1_0,work,home,61200.0
,,pt,18685.0,zone_28_3,zone_0_13,work,home,61200.0
,,pt,18808.0,zone_3_18,zone_28_4,work,home,61200.0
,,pt,18867.0,zone_8_18,zone_29_0,work,home,61200.0
,,pt,18953.0,zone_1_4,zone_28_15,work,home,61200.0
,,pt,19014.0,zone_11_5,zone_28_25,work,home,61200.0
,,pt,19418.0,zone_5_1,zone_18_23,work,home,61200.0
,,pt,19605.0,zone_26_1,zone_0_15,work,home,61200.0
,,pt,19713.0,zone_3_0,zone_13_24,work,home,61200.0
,,pt,19779.0,zone_18_5,zone_26_29,work,home,61200.0
,,pt,19893.0,zone_29_3,zone_0_14,work,home,61200.0
,,pt,19949.0,zone_13_4,zone_20_29,work,home,61200.0
,,pt,20070.0,zone_18_29,zone_25_4,work,home,61200.0
,,pt,20072.0,zone_28_5,zone_0_18,work,home,61200.0
,,pt,20110.0,zone_14_4,zone_0_27,work,home,61200.0
,,pt,20541.0,zone_2_3,zone_5_29,work,home,61200.0
,,pt,20560.0,zone_26_19,zone_3_0,work,home,61200.0
,,pt,20742.0,zone_17_2,zone_22_28,work,home,61200.0
,,pt,20871.0,zone_26_29,zone_2_10,work,home,61200.0
,,pt,21053.0,zone_29_29,zone_12_5,work,home,61200.0
,,pt,21065.0,zone_16_3,zone_5_28,work,home,61200.0
,,pt,21162.0,zone_2_23,zone_28_5,work,home,61200.0
,,pt,21267.0,zone_0_3,zone_14_27,work,home,61200.0
,,pt,21540.0,zone_26_25,zone_13_0,work,home,61200.0
,,pt,21570.0,zone_29_4,zone_3_23,work,home,61200.0
,,pt,21662.0,zone_7_0,zone_24_24,work,home,61200.0
,,pt,21854.0,zone_4_0,zone_3_28,work,home,61200.0
,,pt,21948.0,zone_17_28,zone_11_0,work,home,61200.0
,,pt,22185.0,zone_13_26,zone_27_0,work,home,61200.0
,,pt,22462.0,zone_1_28,zone_19_3,work,home,61200.0
,,pt,22736.0,zone_21_0,zone_14_29,work,home,61200.0
,,pt,23107.0,zone_25_1,zone_5_26,work,home,61200.0
,,pt,23283.0,zone_2_1,zone_27_23,work,home,61200.0
,,pt,23287.0,zone_1_29,zone_12_1,work,home,61200.0
,,pt,25909.0,zone_29_0,zone_0_24,work,home,61200.0
